TUCASEID,TEAGE_EC,TEELDUR,TEELWHO,TEELYRS,TRELHH,TUECLNO,TULINENO,TXAGE_EC,TXELDUR,TXELWHO,TXELYRS
20190101190057,60,4,47,5,0,3,-1,0,0,0,0
20190101190057,36,1,24,-1,1,2,2,0,0,0,-1
20190101190107,60,2,20,-1,1,2,2,0,0,0,-1
20190101190607,70,4,56,2,0,2,-1,0,0,0,0
20190101190755,74,1,56,-1,0,8,-1,0,0,0,-1
20190101190755,74,1,56,-1,0,9,-1,0,0,0,-1
20190101190760,85,4,38,3,0,3,-1,0,0,0,0
20190101190778,64,2,33,-1,0,3,-1,0,0,0,-1
20190101190778,66,2,34,-1,0,4,-1,0,0,0,-1
20190101190790,80,3,34,-1,0,3,-1,60,0,0,-1
20190101190855,50,2,44,-1,0,2,-1,0,0,0,-1
20190101190877,85,4,24,11,1,3,3,0,0,0,0
20190101191042,65,1,33,-1,0,4,-1,0,0,0,-1
20190101191042,70,1,43,-1,0,5,-1,0,0,0,-1
20190101191054,80,4,33,4,0,2,-1,60,0,0,0
20190101191054,85,4,34,4,0,3,-1,0,0,0,0
20190101191219,80,4,24,2,1,2,2,0,0,0,0
20190101191238,65,4,24,2,1,6,6,0,0,0,0
20190101191325,85,1,24,-1,1,7,7,0,0,0,-1
20190101191418,85,4,40,2,0,3,-1,60,42,0,42
20190101191420,85,4,56,10,0,2,-1,60,0,0,0
20190101191442,71,3,24,-1,1,5,5,0,0,0,-1
20190101191850,76,1,43,-1,0,2,-1,0,0,0,-1
20190101191850,70,1,49,-1,0,3,-1,0,0,0,-1
20190101191903,70,1,38,-1,0,3,-1,0,0,0,-1
20190101192161,85,4,33,5,0,3,-1,60,0,0,0
20190101192173,85,4,34,6,0,2,-1,60,0,0,0
20190101192195,58,4,24,3,1,3,3,0,0,0,0
20190101192407,78,4,33,6,0,4,-1,0,0,0,0
20190101192460,85,4,44,7,0,5,-1,60,0,0,0
20190101192482,80,4,47,20,0,4,-1,60,0,0,0
20190111180555,79,4,33,2,0,4,-1,0,0,0,0
20190111180558,85,4,33,3,0,3,-1,60,0,0,0
20190111180579,54,1,43,-1,0,6,-1,0,0,0,-1
20190111180579,85,1,56,-1,0,7,-1,60,0,0,-1
20190111180613,79,4,33,4,0,4,-1,0,0,0,0
20190111180650,67,2,34,-1,0,4,-1,0,0,0,-1
20190111180809,78,4,33,3,0,4,-1,0,0,0,0
20190111180809,80,4,34,3,0,5,-1,0,0,0,0
20190111181048,85,4,39,2,0,5,-1,60,0,0,0
20190111181088,85,4,33,10,0,2,-1,60,0,0,0
20190111181108,85,4,34,2,0,3,-1,60,0,0,0
20190111181155,80,4,47,8,0,5,-1,60,0,0,0
20190111181155,61,2,49,-1,0,6,-1,0,0,0,-1
20190111181155,59,3,26,-1,1,2,2,0,0,0,-1
20190111181159,80,4,26,13,1,2,2,0,0,0,0
20190111181171,70,2,39,-1,0,5,-1,0,0,0,-1
20190111181171,78,2,56,-1,0,6,-1,0,0,0,-1
20190111181208,79,4,33,15,0,4,-1,0,0,0,0
20190111181257,64,4,33,12,0,5,-1,0,0,0,0
20190111181312,71,1,47,-1,0,5,-1,0,0,0,-1
20190111181359,65,4,33,2,0,3,-1,0,0,0,0
20190111181404,69,1,44,-1,0,2,-1,0,0,0,-1
20190111181436,75,4,34,7,0,3,-1,0,0,0,0
20190111181441,73,4,44,2,0,2,-1,0,0,0,0
20190111181807,75,4,39,4,0,3,-1,0,0,0,0
20190111181914,80,4,33,15,0,3,-1,60,0,0,0
20190111181935,85,3,33,-1,0,5,-1,60,0,0,-1
20190111182011,85,1,33,-1,0,2,-1,60,0,0,-1
20190111182106,85,4,44,2,0,6,-1,61,0,0,42
20190111182202,85,4,33,5,0,4,-1,0,0,0,0
20190111182330,85,4,47,10,0,6,-1,60,0,0,0
20190111182409,79,4,33,19,0,4,-1,0,0,0,0
20190111182433,80,3,47,-1,0,2,-1,60,0,0,-1
20190111182463,72,4,34,5,0,5,-1,0,0,0,0
20190112180022,78,4,33,35,0,2,-1,0,0,0,0
20190112180135,85,4,34,4,0,3,-1,60,0,0,0
20190112180135,85,4,33,4,0,4,-1,60,0,0,0
20190112180144,85,2,56,-1,0,5,-1,60,0,0,-1
20190112180152,80,4,34,1,0,5,-1,0,0,0,0
20190112180514,72,4,47,24,0,3,-1,0,0,0,0
20190112180514,80,4,48,24,0,4,-1,60,0,0,0
20190112180532,67,3,33,-1,0,5,-1,0,0,0,-1
20190112180532,78,2,41,-1,0,6,-1,0,0,0,-1
20190112180561,85,4,33,5,0,5,-1,60,0,0,0
20190112180566,85,4,33,3,0,4,-1,60,0,0,0
20190112180595,85,3,34,-1,0,3,-1,60,0,0,-1
20190112180601,71,1,43,-1,0,2,-1,0,0,0,-1
20190112180607,80,3,33,-1,0,2,-1,60,0,0,-1
20190112180630,80,4,20,18,1,2,2,0,0,0,0
20190112180650,71,4,33,3,0,3,-1,0,0,0,0
20190112180672,77,4,20,15,1,2,2,0,0,0,0
20190112180675,72,1,40,-1,0,6,-1,0,0,0,-1
20190112180698,71,4,44,12,0,5,-1,42,0,0,0
20190112180698,77,4,44,12,0,6,-1,42,0,0,0
20190112180698,85,4,44,12,0,7,-1,61,0,0,0
20190112180717,75,4,33,5,0,3,-1,0,0,0,0
20190112180717,52,4,38,2,0,4,-1,0,0,0,0
20190112180719,85,3,44,-1,0,6,-1,60,0,0,-1
20190112180719,72,3,44,-1,0,7,-1,0,0,0,-1
20190112180719,77,3,44,-1,0,8,-1,0,0,0,-1
20190112180736,71,2,33,-1,0,2,-1,0,0,0,-1
20190112180736,60,1,44,-1,0,3,-1,0,0,0,-1
20190112180744,80,1,38,-1,0,2,-1,0,0,0,-1
20190112180744,51,4,49,18,0,3,-1,0,0,0,0
20190112180744,80,3,43,-1,0,4,-1,60,0,0,-1
20190112180744,80,4,43,2,0,5,-1,60,0,0,0
20190112180762,85,4,33,10,0,2,-1,60,0,0,0
20190112180821,85,4,33,20,0,4,-1,60,0,0,0
20190112180848,80,4,33,20,0,2,-1,60,0,0,0
20190112180850,85,4,56,5,0,2,-1,60,0,0,0
20190112180852,62,4,37,10,0,2,-1,0,0,0,0
20190112180861,80,1,39,-1,0,4,-1,60,0,0,-1
20190112180862,79,4,40,15,0,3,-1,0,0,0,0
20190112180862,80,4,40,15,0,4,-1,60,0,0,0
20190112180863,78,4,33,8,0,2,-1,0,0,0,0
20190112180865,78,1,33,-1,0,4,-1,0,0,0,-1
20190112180914,80,2,43,-1,0,2,-1,0,0,0,-1
20190112180918,76,4,43,2,0,2,-1,0,0,0,0
20190112180918,78,4,43,2,0,3,-1,0,0,0,0
20190112180928,80,2,44,-1,0,3,-1,60,0,0,-1
20190112180936,73,3,56,-1,0,2,-1,0,0,0,-1
20190112180940,85,4,44,6,0,2,-1,60,0,0,0
20190112180940,85,4,44,5,0,3,-1,60,0,0,0
20190112180997,85,4,43,14,0,2,-1,60,0,0,0
20190112181081,78,4,56,3,0,3,-1,0,0,0,0
20190112181085,66,1,33,-1,0,5,-1,0,0,0,-1
20190112181116,80,4,33,3,0,4,-1,60,0,0,0
20190112181141,85,2,43,-1,0,3,-1,60,0,0,-1
20190112181141,75,1,43,-1,0,4,-1,0,0,0,-1
20190112181141,80,4,43,2,0,5,-1,60,0,0,0
20190112181148,77,4,42,2,0,5,-1,0,0,0,0
20190112181148,68,4,34,10,0,6,-1,0,0,0,0
20190112181148,69,4,33,10,0,7,-1,0,0,0,0
20190112181168,80,4,49,2,0,3,-1,0,0,0,0
20190112181231,85,4,33,30,0,2,-1,60,0,0,0
20190112181236,85,4,43,3,0,3,-1,60,0,0,0
20190112181250,80,1,38,-1,0,2,-1,60,0,0,-1
20190112181257,85,4,33,3,0,4,-1,60,0,0,0
20190112181257,75,4,20,3,1,2,2,0,0,0,0
20190112181263,79,4,37,6,0,2,-1,0,0,0,0
20190112181275,85,4,48,2,0,4,-1,60,0,0,0
20190112181311,76,4,20,5,1,2,2,0,0,0,0
20190112181327,71,1,33,-1,0,6,-1,0,0,0,-1
20190112181337,68,1,20,-1,1,2,2,0,0,0,-1
20190112181344,85,1,56,-1,0,4,-1,61,0,0,-1
20190112181344,85,1,56,-1,0,5,-1,61,0,0,-1
20190112181344,85,1,56,-1,0,6,-1,61,0,0,-1
20190112181344,85,1,56,-1,0,7,-1,61,0,0,-1
20190112181344,80,1,56,-1,0,8,-1,61,0,0,-1
20190112181357,76,4,33,10,0,3,-1,0,0,0,0
20190112181357,78,4,39,10,0,4,-1,0,0,0,0
20190112181357,80,4,40,10,0,5,-1,0,0,0,0
20190112181366,78,2,33,-1,0,4,-1,0,0,0,-1
20190112181409,85,4,33,9,0,2,-1,60,0,0,0
20190112181410,85,4,33,1,0,3,-1,60,0,0,0
20190112181411,80,2,20,-1,1,2,2,0,0,0,-1
20190112181432,85,4,44,3,0,2,-1,60,0,0,0
20190112181435,80,4,34,2,0,5,-1,60,0,0,0
20190112181462,79,4,20,2,1,2,2,0,0,0,0
20190112181493,80,4,47,12,0,3,-1,60,0,0,0
20190112181497,63,4,43,3,0,2,-1,0,0,0,0
20190112181511,85,4,33,10,0,2,-1,60,0,0,0
20190112181537,85,4,39,2,0,3,-1,60,0,0,0
20190112181537,85,1,34,-1,0,4,-1,60,0,0,-1
20190112181537,85,1,33,-1,0,5,-1,60,0,0,-1
20190112181542,62,1,35,-1,0,2,-1,0,0,0,-1
20190112181560,75,4,56,5,0,3,-1,0,0,0,0
20190112181560,66,4,56,5,0,4,-1,0,0,0,0
20190112181586,49,4,24,3,1,2,2,0,0,0,0
20190112181590,74,2,20,-1,1,2,2,0,0,0,-1
20190112181619,85,4,56,12,0,4,-1,60,0,0,0
20190112181619,85,4,56,12,0,5,-1,60,0,0,0
20190112181626,63,4,47,3,0,8,-1,0,0,0,0
20190112181647,85,4,24,5,1,2,2,0,0,0,0
20190112181679,85,1,33,-1,0,3,-1,61,43,0,-1
20190112181680,67,4,33,5,0,5,-1,0,0,0,0
20190112181701,80,4,33,2,0,3,-1,60,0,0,0
20190112181707,78,2,33,-1,0,7,-1,0,0,0,-1
20190112181707,80,2,34,-1,0,8,-1,0,0,0,-1
20190112181729,85,4,33,4,0,2,-1,60,0,0,0
20190112181759,85,4,33,2,0,2,-1,60,0,0,42
20190112181759,67,4,37,30,0,3,-1,0,0,0,0
20190112181766,76,4,33,7,0,4,-1,0,0,0,0
20190112181797,85,4,34,2,0,7,-1,60,0,0,0
20190112181803,76,4,33,5,0,5,-1,0,0,0,0
20190112181803,73,4,34,5,0,6,-1,0,0,0,0
20190112181820,85,1,33,-1,0,3,-1,60,0,0,-1
20190112181843,59,4,34,5,0,7,-1,0,0,0,0
20190112181845,79,4,44,2,0,2,-1,42,0,0,0
20190112181868,85,4,33,2,0,5,-1,60,0,0,0
20190112181897,75,2,43,-1,0,2,-1,0,0,0,-1
20190112181897,73,1,43,-1,0,3,-1,0,0,0,-1
20190112181905,64,4,33,8,0,3,-1,0,0,0,0
20190112181905,66,4,34,5,0,4,-1,0,0,0,0
20190112181971,85,4,33,5,0,2,-1,60,0,0,0
20190112181974,80,4,43,4,0,2,-1,60,0,0,0
20190112181976,67,3,38,-1,0,6,-1,0,0,0,-1
20190112181976,58,4,37,4,0,7,-1,0,0,0,0
20190112182058,80,4,38,4,0,2,-1,60,0,0,0
20190112182074,85,1,33,-1,0,2,-1,60,0,0,-1
20190112182079,80,4,34,5,0,3,-1,0,0,0,0
20190112182079,79,4,33,5,0,4,-1,0,0,0,0
20190112182110,67,4,33,2,0,4,-1,0,0,0,0
20190112182110,66,1,34,-1,0,5,-1,0,0,0,-1
20190112182136,85,4,41,5,0,2,-1,60,0,0,0
20190112182152,80,3,43,-1,0,3,-1,60,0,0,-1
20190112182162,73,4,34,10,0,5,-1,0,0,0,0
20190112182176,74,4,20,3,1,2,2,0,0,0,0
20190112182189,80,4,43,5,0,3,-1,60,0,0,0
20190112182197,70,4,33,10,0,6,-1,0,0,0,0
20190112182197,80,4,34,10,0,7,-1,0,0,0,0
20190112182197,69,4,41,2,0,8,-1,0,0,0,0
20190112182197,66,3,42,-1,0,9,-1,0,0,0,-1
20190112182218,80,4,33,4,0,5,-1,60,0,0,0
20190112182220,85,2,47,-1,0,3,-1,60,0,0,-1
20190112182234,78,4,56,2,0,4,-1,0,0,0,0
20190112182246,78,4,35,3,0,2,-1,0,0,0,0
20190112182257,85,4,39,1,0,3,-1,60,0,0,0
20190112182307,68,4,44,20,0,2,-1,42,0,0,0
20190112182307,80,4,44,20,0,3,-1,61,0,0,0
20190112182307,72,4,44,20,0,4,-1,42,0,0,0
20190112182331,78,4,33,2,0,3,-1,43,43,43,42
20190112182335,85,4,47,7,0,6,-1,60,0,0,0
20190112182357,70,1,33,-1,0,2,-1,0,0,0,-1
20190112182405,80,4,34,5,0,2,-1,60,0,0,0
20190112182405,69,4,33,5,0,3,-1,0,0,0,0
20190112182461,74,4,33,3,0,2,-1,0,0,0,0
20190112182466,85,2,33,-1,0,4,-1,60,0,0,-1
20190112182471,75,4,20,5,1,2,2,0,0,0,0
20190112182480,62,4,20,2,1,2,2,0,0,0,0
20190112182489,85,4,34,3,0,3,-1,60,0,0,0
20190112182496,73,2,43,-1,0,4,-1,0,0,0,-1
20190112182496,80,4,33,2,0,5,-1,0,0,0,0
20190201190001,80,4,47,5,0,4,-1,60,0,0,0
20190201190070,85,2,48,-1,0,4,-1,0,0,0,-1
20190201190070,85,2,47,-1,0,5,-1,0,0,0,-1
20190201190096,67,3,24,-1,1,3,3,0,0,0,-1
20190201190142,85,4,43,3,0,3,-1,60,0,0,0
20190201190142,85,4,43,3,0,4,-1,60,0,0,0
20190201190149,77,4,33,6,0,7,-1,0,0,0,0
20190201190149,72,4,34,6,0,8,-1,0,0,0,0
20190201190175,65,4,33,2,0,5,-1,0,0,0,0
20190201190511,73,4,49,4,0,3,-1,0,0,0,0
20190201190512,85,4,49,2,0,3,-1,60,0,0,0
20190201190530,72,2,24,-1,1,3,3,0,0,0,-1
20190201190541,85,2,47,-1,0,4,-1,60,0,0,-1
20190201190544,78,4,34,3,0,6,-1,0,0,0,0
20190201190552,80,1,34,-1,0,3,-1,60,0,0,-1
20190201190556,85,1,56,-1,0,5,-1,60,0,0,-1
20190201190567,77,3,56,-1,0,3,-1,0,0,0,-1
20190201190589,77,4,24,6,1,2,2,0,0,0,0
20190201190592,80,4,20,2,1,2,2,0,0,0,0
20190201190599,85,4,38,2,0,2,-1,60,0,0,0
20190201190609,71,4,37,15,0,2,-1,0,0,0,0
20190201190609,85,4,41,5,0,3,-1,60,0,0,0
20190201190653,85,4,38,5,0,2,-1,60,0,0,0
20190201190657,85,4,39,2,0,3,-1,60,0,0,0
20190201190678,80,4,56,5,0,3,-1,0,0,0,0
20190201190678,85,4,56,2,0,4,-1,0,0,0,0
20190201190696,80,4,33,10,0,5,-1,60,0,0,0
20190201190699,73,4,33,3,0,6,-1,0,0,0,0
20190201190699,76,4,34,3,0,7,-1,0,0,0,0
20190201190699,80,4,56,2,0,8,-1,60,0,0,0
20190201190699,85,3,56,-1,0,9,-1,61,0,0,-1
20190201190701,85,4,33,4,0,3,-1,60,0,0,0
20190201190727,75,4,47,15,0,4,-1,0,0,0,0
20190201190727,75,4,48,3,0,5,-1,0,0,0,0
20190201190742,59,4,24,3,1,3,3,0,0,0,0
20190201190751,85,4,47,2,0,5,-1,60,0,0,0
20190201190764,80,1,56,-1,0,3,-1,60,0,0,-1
20190201190791,76,4,20,5,1,2,2,0,0,0,0
20190201190850,85,4,43,6,0,5,-1,60,0,0,0
20190201190864,68,1,39,-1,0,6,-1,0,0,0,-1
20190201190864,76,1,56,-1,0,7,-1,0,0,0,-1
20190201190864,72,1,56,-1,0,8,-1,0,0,0,-1
20190201190923,77,4,33,5,0,2,-1,0,0,0,0
20190201190929,68,4,43,9,0,2,-1,0,0,0,0
20190201190961,66,3,44,-1,0,2,-1,0,0,0,-1
20190201190963,72,1,33,-1,0,3,-1,0,0,0,-1
20190201190963,76,1,34,-1,0,4,-1,0,0,0,-1
20190201190972,64,4,24,24,1,2,2,0,0,0,0
20190201190987,85,4,20,4,1,2,2,0,0,0,0
20190201191049,85,1,41,-1,0,4,-1,61,0,0,-1
20190201191058,85,3,20,-1,1,2,2,0,0,0,-1
20190201191066,85,4,33,3,0,3,-1,60,0,0,0
20190201191081,85,4,33,10,0,4,-1,60,0,0,0
20190201191088,85,1,33,-1,0,3,-1,60,0,0,-1
20190201191094,70,1,42,-1,0,2,-1,0,0,0,-1
20190201191097,57,4,33,7,0,3,-1,0,0,0,0
20190201191134,72,4,33,4,0,3,-1,0,0,0,0
20190201191198,85,4,33,2,0,3,-1,60,0,0,0
20190201191210,79,4,33,3,0,6,-1,0,0,0,0
20190201191210,80,4,34,3,0,7,-1,60,0,0,0
20190201191210,69,3,39,-1,0,8,-1,0,0,0,-1
20190201191223,85,4,47,4,0,3,-1,60,0,0,0
20190201191231,85,3,39,-1,0,4,-1,60,0,0,-1
20190201191231,60,1,42,-1,0,5,-1,0,0,0,-1
20190201191342,73,4,49,2,0,6,-1,42,0,0,0
20190201191364,76,4,43,3,0,2,-1,0,0,0,0
20190201191386,65,4,33,5,0,7,-1,0,0,0,0
20190201191386,67,4,34,5,0,8,-1,0,0,0,0
20190201191386,70,4,39,5,0,9,-1,0,0,0,0
20190201191386,80,4,43,10,0,10,-1,60,0,0,0
20190201191410,71,4,24,2,1,2,2,0,0,0,0
20190201191410,39,4,25,39,1,3,3,0,0,0,0
20190201191428,80,3,33,-1,0,2,-1,0,0,0,-1
20190201191448,75,1,39,-1,0,3,-1,0,0,0,-1
20190201191448,75,1,40,-1,0,4,-1,0,0,0,-1
20190201191454,80,2,33,-1,0,5,-1,60,0,0,-1
20190201191454,80,2,34,-1,0,6,-1,60,0,0,-1
20190201191454,78,2,39,-1,0,7,-1,0,0,0,-1
20190201191454,85,3,44,-1,0,8,-1,0,0,0,-1
20190201191479,85,4,39,12,0,3,-1,0,0,0,0
20190201191479,85,4,40,12,0,4,-1,60,0,0,0
20190201191498,80,1,56,-1,0,2,-1,60,0,0,-1
20190201191529,63,4,33,4,0,3,-1,0,0,0,0
20190201191529,65,4,34,6,0,4,-1,0,0,0,0
20190201191542,80,4,20,1,1,2,2,0,0,0,0
20190201191544,67,4,34,5,0,5,-1,0,0,0,0
20190201191569,75,4,20,4,1,2,2,0,0,0,0
20190201191579,80,3,33,-1,0,5,-1,60,0,0,-1
20190201191601,76,4,33,5,0,2,-1,0,0,0,0
20190201191640,85,4,47,5,0,5,-1,60,0,0,0
20190201191640,85,4,48,3,0,6,-1,60,0,0,0
20190201191646,80,1,56,-1,0,3,-1,0,0,0,-1
20190201191646,80,1,56,-1,0,4,-1,0,0,0,-1
20190201191646,80,1,56,-1,0,5,-1,0,0,0,-1
20190201191670,56,1,49,-1,0,3,-1,0,0,0,-1
20190201191671,85,4,33,2,0,2,-1,60,0,0,0
20190201191671,85,4,34,2,0,3,-1,60,0,0,0
20190201191675,77,4,33,3,0,5,-1,0,0,0,0
20190201191690,80,4,44,11,0,2,-1,0,0,0,0
20190201191706,77,4,33,2,0,5,-1,0,0,0,0
20190201191706,80,4,34,2,0,6,-1,60,0,0,0
20190201191714,80,1,33,-1,0,4,-1,60,0,0,-1
20190201191730,76,4,34,5,0,7,-1,0,0,0,0
20190201191735,67,4,43,3,0,2,-1,0,0,0,0
20190201191801,80,4,33,6,0,2,-1,60,0,0,0
20190201191801,80,4,34,8,0,3,-1,60,0,0,0
20190201191823,67,1,33,-1,0,3,-1,0,0,0,-1
20190201191849,78,4,56,5,0,3,-1,0,0,0,0
20190201191849,80,4,56,5,0,4,-1,0,0,0,0
20190201191889,85,4,33,4,0,4,-1,60,0,0,0
20190201191889,60,4,37,4,0,5,-1,0,0,0,0
20190201191902,70,1,44,-1,0,2,-1,0,0,0,-1
20190201191902,73,4,43,2,0,3,-1,0,0,0,0
20190201191916,85,4,43,2,0,2,-1,60,0,0,0
20190201191916,85,4,43,2,0,3,-1,60,0,0,0
20190201191931,70,4,33,3,0,3,-1,0,0,0,0
20190201191937,65,4,33,15,0,5,-1,42,0,0,0
20190201191937,62,4,37,5,0,6,-1,42,0,0,0
20190201191937,40,3,43,-1,0,7,-1,0,0,0,-1
20190201191938,64,4,24,2,1,2,2,0,0,0,0
20190201191956,85,1,42,-1,0,3,-1,0,0,0,-1
20190201192009,79,4,44,1,0,11,-1,42,0,0,0
20190201192009,70,4,47,2,0,12,-1,0,0,0,0
20190201192027,85,4,48,3,0,4,-1,60,0,0,0
20190201192029,79,4,33,9,0,2,-1,0,0,0,0
20190201192029,85,4,34,2,0,3,-1,60,0,0,0
20190201192043,80,3,34,-1,0,5,-1,60,0,0,-1
20190201192077,85,2,34,-1,0,3,-1,60,0,0,-1
20190201192098,80,4,33,10,0,5,-1,60,0,0,0
20190201192108,78,3,41,-1,0,3,-1,0,0,0,-1
20190201192123,85,1,49,-1,0,6,-1,60,0,0,-1
20190201192134,73,4,33,2,0,5,-1,0,0,0,0
20190201192189,85,4,34,7,0,3,-1,60,0,0,0
20190201192194,63,4,43,3,0,2,-1,0,0,0,0
20190201192204,85,3,47,-1,0,6,-1,60,0,0,-1
20190201192210,78,2,33,-1,0,3,-1,0,0,0,-1
20190201192222,80,4,43,2,0,2,-1,0,0,0,0
20190201192226,85,4,47,5,0,2,-1,60,0,0,0
20190201192243,85,1,39,-1,0,5,-1,60,0,0,-1
20190201192317,78,4,33,8,0,3,-1,0,0,0,0
20190201192317,76,4,34,8,0,4,-1,0,0,0,0
20190201192317,67,2,56,-1,0,5,-1,0,0,0,-1
20190201192326,68,3,34,-1,0,3,-1,0,0,0,-1
20190201192451,68,4,33,8,0,8,-1,0,0,0,0
20190201192495,72,4,33,8,0,3,-1,0,0,0,0
20190201192507,85,3,44,-1,0,3,-1,60,0,0,-1
20190201192508,70,4,44,10,0,2,-1,0,0,0,0
20190201192508,70,4,44,10,0,3,-1,0,0,0,0
20190201192508,70,4,56,8,0,4,-1,0,0,0,0
20190201192512,85,4,33,8,0,2,-1,60,0,0,0
20190202190857,80,4,33,2,0,2,-1,60,0,0,0
20190202191005,66,4,20,10,1,2,2,0,0,0,0
20190202191150,66,3,20,-1,1,2,2,0,0,0,-1
20190202191523,76,1,43,-1,0,2,-1,0,0,0,-1
20190202191523,85,1,43,-1,0,3,-1,60,0,0,-1
20190202192178,74,1,33,-1,0,2,-1,0,0,0,-1
20190202192285,78,4,34,2,0,3,-1,0,0,0,0
20190202192285,79,2,40,-1,0,4,-1,0,0,0,-1
20190202192300,70,4,33,3,0,4,-1,0,0,0,0
20190202192300,73,4,34,3,0,5,-1,0,0,0,0
20190202192357,80,1,49,-1,0,2,-1,60,0,0,-1
20190202192491,80,3,33,-1,0,2,-1,60,0,0,-1
20190212180157,85,4,33,6,0,2,-1,60,0,0,0
20190212180770,65,4,56,7,0,2,-1,0,0,0,0
20190212180770,72,4,56,7,0,3,-1,0,0,0,0
20190212180770,63,4,56,7,0,4,-1,0,0,0,0
20190212180770,60,4,56,7,0,5,-1,0,0,0,0
20190212180770,70,4,56,7,0,6,-1,0,0,0,0
20190212180921,80,4,39,5,0,3,-1,60,0,0,0
20190212180952,76,1,33,-1,0,5,-1,0,0,0,-1
20190212180977,85,1,33,-1,0,3,-1,60,0,0,-1
20190212180977,85,1,34,-1,0,4,-1,60,0,0,-1
20190212181101,85,4,33,9,0,3,-1,60,0,0,0
20190212181833,70,4,33,5,0,4,-1,0,0,0,0
20190212182280,80,4,33,10,0,3,-1,60,0,0,0
20190212182421,80,1,34,-1,0,4,-1,60,0,0,-1
20190212182449,79,4,33,2,0,3,-1,0,0,0,0
20190212182476,80,4,33,2,0,6,-1,60,0,0,0
20190301190032,65,4,33,3,0,3,-1,0,0,0,0
20190301190032,80,4,56,4,0,4,-1,60,0,0,0
20190301190086,80,1,40,-1,0,5,-1,60,0,0,-1
20190301190116,85,4,33,5,0,2,-1,60,0,0,0
20190301190655,80,4,24,10,1,4,4,0,0,0,0
20190301190856,85,1,33,-1,0,2,-1,60,0,0,-1
20190301190882,69,4,33,3,0,2,-1,0,0,0,0
20190301190882,73,4,34,3,0,3,-1,0,0,0,0
20190301190902,67,4,33,3,0,5,-1,0,0,0,0
20190301190953,72,1,33,-1,0,3,-1,0,0,0,-1
20190301190953,85,4,56,3,0,4,-1,60,0,0,0
20190301191117,70,1,33,-1,0,3,-1,0,0,0,-1
20190301191240,85,4,34,3,0,2,-1,60,0,0,0
20190301191328,85,4,41,4,0,3,-1,60,0,0,0
20190301191395,76,4,30,7,1,2,2,0,0,0,0
20190301191395,73,4,26,7,1,3,3,0,0,0,0
20190301191588,78,4,43,6,0,2,-1,0,0,0,0
20190301191614,80,4,47,6,0,4,-1,60,0,0,0
20190301191614,85,4,48,4,0,5,-1,60,0,0,0
20190301191649,71,4,33,10,0,2,-1,0,0,0,0
20190301191649,76,4,34,5,0,3,-1,0,0,0,0
20190301191746,64,4,33,2,0,4,-1,0,0,0,0
20190301191778,78,4,33,2,0,4,-1,0,0,0,0
20190301191873,85,1,47,-1,0,6,-1,60,0,0,-1
20190301191974,55,2,24,-1,1,2,2,0,0,0,-1
20190301192117,85,1,40,-1,0,5,-1,60,0,0,-1
20190301192117,80,1,39,-1,0,6,-1,0,0,0,-1
20190301192245,85,2,43,-1,0,3,-1,60,0,0,-1
20190301192245,85,2,43,-1,0,4,-1,0,0,0,-1
20190301192289,44,4,49,10,0,3,-1,0,0,0,0
20190301192449,76,4,33,13,0,5,-1,0,0,0,0
20190301192467,75,4,20,3,1,2,2,0,0,0,0
20190302190087,53,4,39,3,0,5,-1,0,0,0,0
20190302190095,55,1,49,-1,0,3,-1,0,0,0,-1
20190302190095,80,1,49,-1,0,4,-1,60,0,0,-1
20190302190117,74,4,33,5,0,2,-1,0,0,0,0
20190302190129,85,4,49,3,0,2,-1,60,0,0,0
20190302190141,80,4,34,7,0,4,-1,60,0,0,0
20190302190560,85,1,41,-1,0,7,-1,60,0,0,-1
20190302190569,68,4,39,2,0,7,-1,0,0,0,0
20190302190586,85,4,33,12,0,2,-1,60,0,0,0
20190302190620,80,2,40,-1,0,3,-1,61,42,42,-1
20190302190626,77,4,43,3,0,5,-1,0,0,0,0
20190302190626,73,4,43,3,0,6,-1,0,0,0,0
20190302190626,75,2,26,-1,1,4,4,0,0,0,-1
20190302190650,80,4,24,18,1,2,2,60,0,0,0
20190302190678,85,4,33,4,0,3,-1,60,0,0,0
20190302190678,73,1,56,-1,0,4,-1,0,0,0,-1
20190302190679,85,4,20,20,1,2,2,0,0,0,0
20190302190691,80,4,33,2,0,2,-1,60,0,0,0
20190302190694,69,1,33,-1,0,3,-1,0,0,0,-1
20190302190704,80,4,33,14,0,6,-1,0,0,0,0
20190302190704,80,4,34,6,0,7,-1,60,0,0,0
20190302190704,85,2,39,-1,0,8,-1,0,0,0,-1
20190302190720,55,1,33,-1,0,5,-1,0,0,0,-1
20190302190787,72,4,41,7,0,12,-1,0,0,0,0
20190302190808,85,4,49,5,0,5,-1,0,0,0,0
20190302190814,85,4,34,5,0,4,-1,60,0,0,0
20190302190867,59,2,37,-1,0,7,-1,0,0,0,-1
20190302190868,67,2,33,-1,0,5,-1,0,0,0,-1
20190302190880,78,1,33,-1,0,2,-1,0,0,0,-1
20190302190886,80,1,33,-1,0,2,-1,60,0,0,-1
20190302190888,65,3,37,-1,0,4,-1,0,0,0,-1
20190302190888,80,4,20,15,1,2,2,0,0,0,0
20190302190888,66,4,25,3,1,3,3,0,0,0,0
20190302190897,69,4,33,5,0,3,-1,0,0,0,0
20190302190897,70,4,34,8,0,4,-1,0,0,0,0
20190302190914,85,4,34,4,0,2,-1,60,0,0,0
